-134.909103393555,-56.8771705627441
-142.150787353516,-69.286750793457
-123.594139099121,-40.5238380432129
-141.919677734375,-70.0040130615234
-115.811752319336,-12.6167945861816
-145.704818725586,-74.2600860595703
-113.601585388184,-17.7576751708984
-142.746017456055,-69.932243347168
-148.638534545898,-83.6918334960938
-149.180801391602,-83.0636749267578
-145.239791870117,-85.6111297607422
-150.891876220703,-87.3488464355469
-146.33039855957,-78.0761108398438
-150.761077880859,-83.3983764648438
-149.993637084961,-84.9824981689453
-150.088577270508,-82.9699172973633
-147.654342651367,-84.5634994506836
-149.040115356445,-82.5189437866211
-152.169403076172,-85.5322494506836
-150.635803222656,-85.5580444335938
159.942687988281,54.1278762817383
-156.525329589844,-93.5542755126953
-149.186813354492,-84.6145782470703
-124.730506896973,-46.4819679260254
-148.739685058594,-84.1061096191406
124.374656677246,106.245643615723
-159.914260864258,-97.6274032592773
-160.169052124023,-97.9529418945312
-158.696823120117,-96.4641265869141
-150.394515991211,-88.2406768798828
-151.153030395508,-89.7396697998047
-154.801498413086,-93.4382858276367
-149.80615234375,-87.5809020996094
-155.22038269043,-93.0386276245117
-157.730880737305,-95.6259994506836
-158.669036865234,-95.8219604492188
-149.054656982422,-84.0651702880859
-158.034362792969,-97.4473876953125
-158.946838378906,-97.474250793457
-157.060623168945,-96.8780822753906
-157.572174072266,-97.5282669067383
-158.337966918945,-97.0291976928711
-158.671691894531,-94.8275299072266
-159.079895019531,-96.8551559448242
-159.221084594727,-95.8559799194336
-158.805587768555,-96.1212387084961
-158.340759277344,-94.2522430419922
-154.438552856445,-90.0126571655273
-157.947982788086,-95.6559524536133
-151.752563476562,-89.4788360595703
-159.873580932617,-97.1489791870117
-158.76936340332,-96.9836120605469
-158.973037719727,-97.8619155883789
-157.825057983398,-96.2316360473633
-155.630859375,-89.8452911376953
-154.451904296875,-93.9009704589844
-155.009826660156,-91.3519668579102
-156.72541809082,-94.5322265625
-157.077789306641,-95.9391937255859
-159.03581237793,-95.2914581298828
-138.384048461914,-68.4288482666016
129.583755493164,91.8796310424805
-109.137367248535,-19.0538463592529
-149.570831298828,-86.4036483764648
-150.37825012207,-86.3776092529297
-153.739974975586,-91.5314254760742
-150.472351074219,-83.6887130737305
-158.657623291016,-96.1756973266602
-155.912384033203,-89.3113327026367
-158.980651855469,-94.8245620727539
-159.209533691406,-97.7908325195312
-159.852386474609,-96.4159851074219
-159.952667236328,-97.4104232788086
125.686149597168,94.0812683105469
-157.715972900391,-96.6972122192383
-75.5979232788086,51.6942405700684
-151.866577148438,-93.4497985839844
-159.633117675781,-95.6994705200195
-151.934143066406,-83.9229125976562
-144.728790283203,-73.1786575317383
-10.1665296554565,-6.69090127944946
-147.529342651367,-78.6191711425781
-117.183868408203,-26.7031345367432
-154.631469726562,-89.6890411376953
-151.080383300781,-90.549201965332
-150.205429077148,-82.2410430908203
-152.088470458984,-82.2918090820312
-154.242126464844,-90.1124877929688
143.591033935547,80.3762588500977
-138.272842407227,-62.6554832458496
-149.47265625,-81.8299789428711
-150.345550537109,-84.9948120117188
-152.17756652832,-84.8087158203125
-145.886917114258,-75.9560165405273
-151.015899658203,-83.8741912841797
-148.812576293945,-86.5376892089844
-22.3752784729004,88.9634475708008
-152.467376708984,-83.6826858520508
-148.475296020508,-87.7642211914062
-151.363372802734,-90.3048782348633
-140.459243774414,-89.5862731933594
-40.1508140563965,66.8838195800781
-149.632598876953,-84.2222747802734
-150.115280151367,-85.5032501220703
-94.6428451538086,52.0510940551758
-142.866561889648,-72.3210754394531
-150.357696533203,-86.6671295166016
-150.099716186523,-88.0115280151367
-149.479141235352,-88.1267623901367
-150.732543945312,-87.6344375610352
-156.592468261719,-93.9473419189453
-150.754638671875,-88.8394622802734
-152.02961730957,-87.1310195922852
-154.390777587891,-86.0026626586914
-124.126647949219,-40.8819541931152
-136.976165771484,-61.7215423583984
-134.322311401367,-56.7822265625
-106.809677124023,-12.1709203720093
166.304885864258,47.3162384033203
-103.967704772949,-10.725058555603
-137.698165893555,-62.2616310119629
-60.8081092834473,55.5016975402832
-152.374740600586,-82.5763778686523
-153.016586303711,-82.0223083496094
-146.742889404297,-77.2296905517578
-144.412017822266,-72.6880187988281
-152.886520385742,-85.5334091186523
-154.901962280273,-86.2648391723633
-147.768737792969,-80.1631774902344
-148.482635498047,-79.7845153808594
-150.856658935547,-82.8813629150391
-145.033935546875,-74.0521087646484
-144.158355712891,-72.0655059814453
-79.5424041748047,-96.5269927978516
-149.619873046875,-82.8485565185547
-83.4363327026367,-98.0179748535156
-152.571426391602,-86.1172866821289
-151.161743164062,-83.5028686523438
-151.500701904297,-83.2315521240234
-153.764755249023,-87.4920196533203
-153.014389038086,-86.7978210449219
-153.087539672852,-84.7488021850586
-154.543075561523,-87.8159103393555
-155.084106445312,-87.9600448608398
-155.660095214844,-91.3324279785156
-151.510528564453,-85.291015625
-153.565841674805,-86.6846237182617
-155.710479736328,-90.7091293334961
-151.862884521484,-85.3928909301758
-151.718048095703,-84.4457931518555
-60.0828437805176,59.5463218688965
117.365989685059,97.9651947021484
-153.377548217773,-87.9067001342773
-147.349945068359,-81.5848388671875
-71.0132446289062,53.1614608764648
-151.859039306641,-82.9367980957031
-151.776748657227,-85.9381332397461
-159.438690185547,-96.1915893554688
-160.177169799805,-96.7925338745117
-157.576553344727,-95.0888748168945
-160.599624633789,-97.314697265625
-158.290328979492,-94.5471496582031
-159.820373535156,-95.0268173217773
-153.746292114258,-84.2440490722656
-153.28840637207,-84.4845886230469
-158.14404296875,-95.1419830322266
-159.498153686523,-95.9570159912109
-156.523910522461,-92.3759155273438
-50.9831199645996,63.2508316040039
-157.370574951172,-94.2914428710938
-120.10888671875,-93.6676635742188
-62.2827301025391,-101.289657592773
-157.091247558594,-94.5823669433594
-158.400650024414,-96.089714050293
-156.658569335938,-95.4143371582031
-157.772811889648,-97.1736831665039
-155.039810180664,-89.0898284912109
-152.731063842773,-87.7849426269531
-159.621826171875,-95.4502182006836
-116.520652770996,-92.2450637817383
-151.25178527832,-86.9036407470703
-156.158096313477,-93.9041900634766
-154.470352172852,-85.3145980834961
-153.395462036133,-88.5307922363281
-14.7776718139648,85.7067489624023
-112.049781799316,-24.0210266113281
-88.4225692749023,4.03275918960571
120.951240539551,107.33504486084
-94.895263671875,3.85031604766846
-90.3270721435547,12.598406791687
-124.087562561035,-42.3268966674805
-86.6076278686523,15.4234390258789
-124.233016967773,-41.7765235900879
-151.090301513672,-85.9757461547852
-152.661026000977,-85.9733963012695
-153.20930480957,-85.3610534667969
-151.368804931641,-86.3139877319336
-151.426055908203,-88.5338668823242
-148.826065063477,-79.4617309570312
-118.346611022949,-25.0406970977783
-137.821472167969,-61.4976272583008
-144.38801574707,-73.4805908203125
-143.308395385742,-69.5317230224609
