V1,V2
-128.327835083008,128.524368286133
-134.303039550781,118.222343444824
-132.99169921875,119.886260986328
-133.775665283203,117.447082519531
-135.118453979492,119.534439086914
-123.548713684082,131.308364868164
-120.653129577637,135.695571899414
-132.850219726562,119.331436157227
-125.318817138672,131.851516723633
-134.758483886719,112.640716552734
-141.165267944336,92.9179000854492
-129.39533996582,123.802131652832
-132.747253417969,121.958381652832
-117.01668548584,140.048751831055
-136.761596679688,113.881958007812
-138.167098999023,110.267639160156
-142.119735717773,96.4633407592773
-118.452972412109,139.137878417969
-132.083831787109,122.568534851074
-122.975311279297,133.101638793945
-132.127288818359,120.518394470215
-20.6783618927002,37.4256706237793
-130.936767578125,124.152496337891
-118.202217102051,85.65234375
-130.454040527344,121.237945556641
-135.492630004883,113.997482299805
-121.74405670166,134.765701293945
-125.109519958496,132.612411499023
37.9268074035645,113.99388885498
-139.725875854492,84.5150909423828
-112.65113067627,27.3178195953369
-132.373168945312,107.731010437012
-120.471572875977,133.548690795898
-94.253059387207,158.227478027344
-138.228942871094,64.5124740600586
-41.2852935791016,132.763778686523
-133.62614440918,104.634178161621
-138.948104858398,67.1736145019531
-139.827713012695,87.1162490844727
-135.299789428711,106.124382019043
-137.097747802734,69.7906951904297
-139.503082275391,83.3323593139648
-138.539245605469,88.1921768188477
-143.876831054688,76.8455810546875
-127.132972717285,121.503425598145
-137.200546264648,99.4297714233398
-138.424087524414,63.6186408996582
-144.458282470703,85.6609725952148
-141.764175415039,88.6507339477539
-141.632904052734,85.9797897338867
-140.425216674805,85.9882431030273
-132.160995483398,76.980598449707
-137.715637207031,92.0497741699219
-75.2348098754883,169.883148193359
-143.367004394531,78.1235198974609
-155.835556030273,69.6994323730469
-129.649688720703,118.682800292969
-145.27766418457,72.5731735229492
-139.945220947266,96.8234405517578
-143.72541809082,73.5183715820312
-141.723587036133,71.8974151611328
-141.927337646484,86.1731185913086
-139.869613647461,88.8075256347656
-132.711044311523,108.622215270996
-142.24235534668,79.4727401733398
-137.106353759766,97.6136703491211
-141.540802001953,77.5561447143555
-143.656158447266,68.2836685180664
-99.8915939331055,162.861206054688
-106.419204711914,152.490570068359
-102.805656433105,157.887023925781
-121.088417053223,134.534362792969
-120.351135253906,139.860534667969
-103.492828369141,158.567596435547
-98.7900085449219,163.397933959961
-138.005554199219,116.962852478027
-118.31600189209,139.704986572266
-105.8994140625,155.869873046875
-109.19213104248,150.197540283203
-102.25415802002,147.523208618164
-106.185585021973,153.448669433594
-101.24845123291,160.131744384766
-104.38444519043,158.755325317383
-111.687652587891,146.820861816406
-107.352363586426,154.739715576172
-104.028465270996,156.462188720703
-110.712074279785,149.849731445312
-100.796897888184,163.415176391602
-98.7460021972656,165.727401733398
-105.530540466309,156.470291137695
-102.492652893066,159.514358520508
-104.677124023438,158.154876708984
-99.4315032958984,161.892074584961
-103.311721801758,159.216369628906
-80.224609375,134.966354370117
-85.5288467407227,170.676940917969
-99.9029846191406,164.535797119141
-107.56844329834,153.754211425781
-104.146354675293,158.388961791992
-114.463478088379,144.387145996094
-121.233024597168,136.74658203125
-94.1946258544922,170.603591918945
-99.1431579589844,164.196411132812
-100.751762390137,165.981597900391
-101.541999816895,162.405624389648
-98.493537902832,164.536590576172
-120.15894317627,138.917526245117
-103.822341918945,160.365188598633
-110.241958618164,149.478485107422
-109.581016540527,150.043701171875
-106.59073638916,156.295852661133
-97.2091293334961,167.478256225586
-112.274139404297,148.150100708008
-111.145202636719,150.488357543945
-105.18140411377,152.50309753418
-109.940795898438,151.230285644531
-114.754257202148,146.021484375
-162.084182739258,80.1694946289062
-162.003570556641,79.5437316894531
-160.86311340332,78.1039886474609
-139.128952026367,110.737831115723
-159.181045532227,74.2733154296875
-147.365615844727,90.554313659668
-166.569686889648,77.6983108520508
-161.419937133789,78.0322723388672
-160.947235107422,82.8685302734375
-163.828720092773,75.5603408813477
-157.289764404297,87.8309707641602
-164.011199951172,77.5724639892578
-151.898498535156,93.5773544311523
-159.347076416016,76.2905044555664
-158.734558105469,86.1402053833008
-163.035781860352,81.1911468505859
-152.215713500977,90.3016891479492
-155.397613525391,72.104377746582
-167.562591552734,74.5034561157227
77.7857666015625,-87.2779998779297
123.450828552246,39.8617477416992
117.204154968262,7.93517541885376
39.4236602783203,-114.520347595215
108.78694152832,-16.2677917480469
84.4217529296875,-82.6239547729492
115.983100891113,12.2802991867065
95.7917785644531,-75.998176574707
115.883140563965,15.9635715484619
113.342918395996,1.54411256313324
113.736488342285,1.25073039531708
93.7454376220703,-79.8336029052734
36.7063484191895,-103.768371582031
101.717918395996,-20.8898086547852
93.2905731201172,-75.7223968505859
108.737197875977,16.5813179016113
88.023078918457,-86.4608840942383
100.643859863281,29.3882293701172
88.5104064941406,-77.6997222900391
124.358779907227,36.263599395752
46.3660774230957,-111.469299316406
117.964347839355,14.1833686828613
48.1798934936523,-110.218933105469
100.649604797363,-60.6202621459961
33.5933074951172,-110.879692077637
124.894813537598,36.8915252685547
122.896171569824,26.5896453857422
96.1993789672852,-64.6330108642578
95.9544982910156,-60.7751121520996
94.0404205322266,-61.9499130249023
108.693717956543,-21.5277423858643
97.49365234375,35.8925132751465
99.642333984375,-56.2046279907227
129.161437988281,16.8195495605469
123.462257385254,38.6155586242676
78.3585739135742,-93.3721694946289
118.52547454834,26.0710735321045
109.738952636719,41.5525245666504
133.47038269043,3.83755493164062
108.123222351074,-10.3584337234497
103.796630859375,-35.1598052978516
115.969131469727,20.1994647979736
94.2615432739258,-47.0959854125977
138.151840209961,8.80519485473633
122.982315063477,37.8457565307617
63.4717712402344,-127.835578918457
94.259391784668,-96.8921585083008
82.3498687744141,-114.906021118164
47.0855369567871,-107.513427734375
120.775665283203,27.1176662445068
121.511016845703,28.6598930358887
78.3946914672852,-114.830444335938
49.7214584350586,-108.928848266602
113.682640075684,26.1006259918213
117.726318359375,15.4629220962524
123.020324707031,33.5697326660156
53.3985214233398,-86.3895874023438
70.320068359375,-70.3287963867188
95.8022537231445,-65.8809356689453
36.9442672729492,-115.960350036621
38.5631065368652,-108.710624694824
66.3081436157227,-79.0198745727539
122.440139770508,22.5027561187744
84.5462493896484,-63.8559913635254
119.568908691406,22.6361179351807
97.9859008789062,-68.4176254272461
119.038223266602,16.550443649292
126.979026794434,17.8718299865723
94.2295532226562,-61.2073593139648
47.191722869873,-87.9568099975586
112.097480773926,-11.4717130661011
64.9339218139648,-131.212142944336
35.5194282531738,-111.210250854492
163.96305847168,-39.5649871826172
120.433364868164,21.4199066162109
131.946029663086,13.2797584533691
133.988571166992,14.2802705764771
54.6615943908691,-80.1845703125
82.4793472290039,-92.2014083862305
94.1655349731445,-97.2988052368164
119.253463745117,19.3856773376465
31.9698505401611,-117.097160339355
161.455718994141,-37.6112823486328
114.558792114258,19.1146430969238
138.885055541992,1.72606360912323
112.44554901123,-9.60574626922607
91.2834854125977,-80.6756820678711
118.852172851562,11.2995119094849
97.294059753418,-94.2439270019531
69.5071029663086,-114.166175842285
47.4679222106934,-112.254386901855
90.7349243164062,-108.159851074219
43.1452903747559,-111.43473815918
46.608772277832,-112.53759765625
55.4151649475098,-96.6315002441406
98.6394882202148,-69.8972930908203
116.584655761719,23.5002822875977
47.4575080871582,-99.1607513427734
27.7281532287598,-115.592666625977
61.4704437255859,-127.894332885742
97.8720397949219,-72.0704879760742
33.9402122497559,-110.977111816406
138.251251220703,-22.9696350097656
50.4510536193848,-107.338752746582
27.3039131164551,-114.40950012207
122.583618164062,37.3599166870117
113.630317687988,-40.3695449829102
110.088539123535,48.2745323181152
122.932968139648,27.8352947235107
132.86247253418,-47.1676597595215
139.927215576172,-35.3951683044434
89.3583602905273,-81.5318450927734
96.9057846069336,-73.5073852539062
35.9616889953613,-110.142509460449
122.601402282715,24.4017028808594
116.986480712891,17.4613056182861
46.0448989868164,-92.5279922485352
110.821022033691,-13.1863975524902
100.668472290039,-66.5921401977539
119.205879211426,13.2199077606201
59.1749572753906,-127.989814758301
51.2827758789062,-103.502067565918
36.432933807373,-110.920013427734
50.3065757751465,-108.893394470215
55.5583229064941,-81.4369659423828
111.553718566895,-15.1111974716187
35.5982818603516,-115.820106506348
60.1199607849121,-82.8683319091797
23.5219573974609,-117.615531921387
94.0872802734375,-81.7922134399414
122.194114685059,-43.4652519226074
57.9557838439941,-122.807136535645
120.074127197266,16.1957130432129
132.100296020508,8.17813301086426
133.982147216797,18.0735874176025
45.0197639465332,-114.930694580078
102.552993774414,-54.9204177856445
40.6412925720215,-121.130836486816
32.5190124511719,-118.281112670898
46.1517143249512,-115.708030700684
119.707054138184,4.56023931503296
124.449867248535,25.0056591033936
109.301147460938,41.8562202453613
114.95890045166,-15.932879447937
101.062698364258,-49.7170524597168
89.5979385375977,9.66992473602295
122.973098754883,30.9539165496826
123.177360534668,31.3979072570801
59.622631072998,-70.1023788452148
104.26749420166,-38.3518753051758
133.194900512695,-7.60904121398926
117.019515991211,42.0035018920898
94.2549133300781,-31.723482131958
110.93709564209,-16.1789379119873
124.816375732422,30.1920795440674
118.352272033691,2.39757990837097
113.746620178223,-56.6762046813965
89.3342819213867,-52.2738876342773
114.442848205566,-14.339506149292
95.9051132202148,-52.5442047119141
123.85179901123,15.7787494659424
120.703155517578,0.102206602692604
30.8427906036377,-117.812843322754
33.1208877563477,-112.040489196777
112.355560302734,-7.78170299530029
98.6272430419922,-62.1197090148926
122.752960205078,7.04729127883911
122.937377929688,31.4326324462891
69.6764297485352,-101.62174987793
44.2775001525879,-117.443054199219
49.390323638916,-99.4883804321289
86.6698837280273,-49.9946441650391
119.918258666992,19.1329383850098
45.0460662841797,-109.115219116211
60.0352630615234,123.164276123047
120.820098876953,25.291675567627
26.9344482421875,-118.570709228516
116.47811126709,5.06231451034546
33.3025665283203,-117.588348388672
118.478355407715,13.5396795272827
70.0244216918945,-82.4185485839844
114.10188293457,-13.3869819641113
67.0531005859375,-107.154975891113
124.146263122559,24.6429061889648
88.9898681640625,-37.7637100219727
44.7905006408691,-111.321350097656
123.322860717773,14.7469100952148
91.4334411621094,-38.8137626647949
104.691619873047,-35.4070739746094
93.6009216308594,26.594388961792
111.794563293457,-30.823169708252
80.4772567749023,23.0226898193359
45.6648597717285,-113.768135070801
133.736068725586,-49.3180503845215
124.165939331055,28.938892364502
134.305892944336,-9.96940612792969
46.4647102355957,-113.156967163086
27.4840869903564,-117.919296264648
113.031173706055,51.0009918212891
122.981773376465,29.30588722229
98.4973831176758,-72.0114822387695
107.05143737793,-30.9464912414551
48.9015121459961,-112.490394592285
110.088996887207,-25.8457126617432
19.9168357849121,-108.918609619141
127.181907653809,-2.33287334442139
97.8268432617188,-30.5791778564453
127.827423095703,16.0499935150146
116.90421295166,-15.512713432312
90.7085800170898,-78.0228118896484
29.9331150054932,-114.16227722168
39.6313667297363,-110.788864135742
108.399673461914,-44.9828834533691
122.001411437988,11.7697629928589
109.42163848877,-24.2665252685547
116.481048583984,-44.716724395752
138.690841674805,-10.1093702316284
115.357391357422,-4.89376163482666
130.348495483398,1.13716495037079
122.915718078613,28.8192558288574
118.346618652344,-5.07100009918213
117.670936584473,20.1318893432617
102.286712646484,-46.6228675842285
119.527473449707,13.5384359359741
116.795585632324,10.4748868942261
41.2692604064941,-110.988952636719
86.5449142456055,-100.674682617188
125.568168640137,-12.5701246261597
121.270263671875,22.4376182556152
95.4872512817383,-61.9312553405762
81.1293487548828,-72.3539276123047
114.499168395996,-8.34615516662598
51.9981498718262,-123.357879638672
61.1022644042969,-120.041549682617
118.371437072754,25.4658584594727
-22.1368293762207,38.9500732421875
-36.8083801269531,22.6340408325195
-46.3521347045898,15.4655780792236
-20.9649982452393,46.3267059326172
-27.2261867523193,32.2238426208496
-60.2382278442383,1.61618328094482
-51.3949775695801,11.4001369476318
-65.7803573608398,-5.23563528060913
-60.5245132446289,3.80153465270996
-63.0762329101562,-0.299954742193222
-42.2681350708008,18.7886638641357
-47.7539215087891,7.21997022628784
-63.7976188659668,-2.77726984024048
-57.2212409973145,1.43961834907532
-38.1083908081055,22.4662590026855
-26.2384548187256,26.8185939788818
-66.8587188720703,-10.8168478012085
-69.7787246704102,-31.4672088623047
-63.2112998962402,-4.65990018844604
-60.4946517944336,-13.3403511047363
-69.9549942016602,-10.2094354629517
-72.4149627685547,-11.5280799865723
-66.6706466674805,-5.31855201721191
-16.7767105102539,69.5667190551758
-65.6462478637695,-21.2455024719238
-69.2174224853516,-7.80138158798218
-71.2131881713867,-14.7759895324707
-66.4664459228516,-20.6761474609375
-71.9024810791016,-9.54062747955322
-68.6358108520508,-7.91153192520142
-73.6439437866211,-10.78466796875
-73.2063751220703,27.0561103820801
-70.7627410888672,-9.18364810943604
-66.9071044921875,-27.4770832061768
-70.9878158569336,-8.91006374359131
-61.7837333679199,18.8580760955811
-26.4880180358887,49.3822975158691
-73.1355972290039,-16.2278156280518
-64.4691619873047,-5.16145849227905
-72.4428253173828,-10.6236867904663
-65.1889953613281,-22.2003746032715
-66.1147079467773,-10.0235252380371
-70.2785568237305,-10.4357433319092
-69.2647476196289,-12.676812171936
-71.7120971679688,-8.7344388961792
-71.2851028442383,-7.74250173568726
-59.1205139160156,-5.21646595001221
-21.9575710296631,39.2304153442383
-48.9862976074219,6.10678911209106
-70.8766326904297,-9.85566139221191
-70.1674346923828,-9.08026504516602
-76.2848892211914,-8.92734813690186
-32.8070259094238,23.2508277893066
-70.1029357910156,-9.87696266174316
-71.1873550415039,-6.59940528869629
-68.7813491821289,-8.89966487884521
-74.2988433837891,-13.8698968887329
-72.193473815918,-8.31855773925781
-70.3582534790039,-8.1468677520752
-90.5907211303711,4.56267786026001
-72.6531753540039,-9.44269275665283
-66.9519424438477,-5.82233905792236
-59.774772644043,-15.1142644882202
-69.6338958740234,-11.7652444839478
-47.9204483032227,14.1922016143799
-22.1600666046143,41.0071716308594
-22.0476493835449,57.5736541748047
-46.3268928527832,15.9991464614868
-33.5332489013672,27.823787689209
-24.1751499176025,58.8373870849609
-60.1879348754883,-2.91248869895935
-68.9970245361328,-9.29979133605957
-66.3781967163086,-25.0857963562012
-73.9640731811523,-9.8684606552124
-73.5887145996094,-11.4952049255371
-62.1324005126953,-14.1514854431152
-70.9632034301758,-12.7238216400146
-7.02349853515625,62.0906982421875
-67.6951217651367,-23.999927520752
-66.9027709960938,-6.54456806182861
-73.5146255493164,-12.1874876022339
-72.8221740722656,-9.82141590118408
-66.0760116577148,-20.9795742034912
-70.3104248046875,-5.90959119796753
-67.9638900756836,-7.86855316162109
-46.0441551208496,4.31779098510742
-72.4020385742188,-11.7317571640015
-73.0142288208008,-9.66234588623047
-85.7735214233398,-89.6799468994141
-81.0759735107422,-65.7571334838867
-49.9594039916992,3.49152517318726
-81.9180908203125,-82.4071807861328
-64.0908203125,-18.843770980835
-78.443733215332,-63.072395324707
-79.7583999633789,-72.7626571655273
-84.9996948242188,-89.6883544921875
-60.8676338195801,-18.244535446167
-84.6598129272461,-88.7147903442383
-86.0054626464844,-92.0639343261719
-6.47557020187378,68.1287384033203
-1.58738672733307,60.7670288085938
-9.05145168304443,58.6310691833496
-1.13726115226746,63.1860694885254
-11.23619556427,52.313663482666
-25.0206909179688,25.8412342071533
-65.2144546508789,3.27981233596802
-36.1433868408203,19.7754421234131
-22.3253936767578,55.1270637512207
-46.3415069580078,52.9638633728027
-18.0350570678711,59.8885383605957
-32.0341758728027,19.8489971160889
0.400594890117645,71.1843566894531
-73.8835601806641,-70.4786682128906
-20.6481475830078,35.1325225830078
-50.963809967041,3.420649766922
-24.9789562225342,38.441707611084
-50.5769577026367,21.2221565246582
-41.2472457885742,50.7129898071289
-36.0009346008301,24.130428314209
-48.0875549316406,14.810040473938
-39.4964370727539,51.4223098754883
-29.9164543151855,53.0763740539551
-68.5045547485352,-72.0866317749023
-41.8818893432617,13.4979238510132
-16.2122001647949,49.7977485656738
-39.3784255981445,15.7588405609131
-15.6232891082764,65.3454055786133
-12.6736946105957,75.1677703857422
-21.3874664306641,40.8602256774902
-15.0541429519653,69.2885360717773
-29.7958374023438,29.3373394012451
-51.7448272705078,7.86482810974121
-7.77215099334717,80.3657150268555
-8.87050533294678,52.4727554321289
-46.681468963623,10.0719385147095
-59.3485527038574,-19.8646297454834
-6.7151026725769,46.9100761413574
-21.6086502075195,37.4789695739746
-7.67677974700928,28.5831642150879
12.0193910598755,32.3873558044434
-13.7822561264038,43.7130546569824
-21.24951171875,34.4304656982422
-12.8530530929565,46.5406723022461
-23.1707344055176,36.5686378479004
-31.2425270080566,31.1750831604004
-20.9548816680908,37.564151763916
-22.3731441497803,42.0133438110352
-17.4574031829834,35.3389053344727
-17.6387519836426,36.7301635742188
-20.5730514526367,34.524486541748
-22.2061004638672,35.3559913635254
-23.9046840667725,33.3958206176758
-21.0125598907471,36.2196769714355
-31.8966636657715,28.485034942627
-32.0636863708496,30.7570457458496
-30.4056663513184,27.2479667663574
-26.447021484375,29.5858345031738
-31.5223960876465,31.5436248779297
-10.3267030715942,49.0435256958008
-11.420371055603,54.326961517334
-13.5496797561646,44.5654678344727
-89.007453918457,-2.67492008209229
-65.7241287231445,-2.52151989936829
-20.4933795928955,33.4498901367188
-12.5124387741089,41.0810203552246
-39.0373573303223,16.6343574523926
-95.1521453857422,8.49913597106934
-68.1356506347656,-2.85102963447571
-25.2373790740967,31.9174652099609
-31.8386840820312,20.9890747070312
-29.3250198364258,23.8484420776367
-28.8839225769043,24.7549457550049
-34.5280227661133,9.1224193572998
-24.1533451080322,36.4276008605957
-27.0608882904053,35.0061531066895
-21.7941703796387,40.4190979003906
-33.0440559387207,34.6364288330078
-19.7294292449951,35.9099388122559
-67.3288803100586,-3.66368222236633
-65.9228973388672,-2.88087558746338
-58.5495109558105,3.15326952934265
-40.0756034851074,22.9469184875488
-16.2108345031738,44.1336822509766
-16.4376735687256,44.7338752746582
-93.615852355957,8.13040828704834
-8.78391170501709,53.6133880615234
-16.386266708374,44.6516265869141
-10.852840423584,51.0790710449219
-32.097583770752,25.3177452087402
-7.85394048690796,58.4522895812988
-37.2233848571777,22.1098670959473
-21.909366607666,33.9680633544922
-50.2873840332031,6.50152158737183
-39.2005043029785,13.0411052703857
-20.7979507446289,39.3159942626953
-13.5001363754272,41.8164329528809
-19.4852848052979,39.8008842468262
-18.0285358428955,42.349536895752
-18.5142650604248,44.3449783325195
-51.2513198852539,10.0638856887817
-130.661254882812,47.8167762756348
-48.4816284179688,12.9827327728271
-23.9260139465332,32.6489219665527
-22.707691192627,30.1437721252441
32.4329681396484,66.0764846801758
-61.704216003418,8.22211170196533
-31.1399593353271,28.5066432952881
5.45483160018921,27.918025970459
-17.4512195587158,46.5688743591309
24.2910232543945,58.4059257507324
-39.5391502380371,10.519847869873
-48.728572845459,2.56996059417725
-11.93274974823,55.7296485900879
-19.7674560546875,43.6512680053711
-10.7394304275513,57.1555061340332
-20.4073429107666,39.5185737609863
-32.299560546875,26.0077285766602
-46.952018737793,8.16205310821533
-35.876106262207,23.5161437988281
-31.7378578186035,25.1313934326172
-37.6047477722168,22.8972415924072
-36.3788604736328,17.3040065765381
-38.0408592224121,18.1835403442383
-40.6126441955566,20.6186695098877
-35.6126747131348,20.0357646942139
-29.9089641571045,28.3615779876709
-45.367488861084,11.2041444778442
-32.8897476196289,22.0133724212646
-36.2180061340332,20.5965175628662
-45.2658500671387,10.5754957199097
-42.6083602905273,13.253077507019
-29.6620235443115,27.5204448699951
-26.3770942687988,31.4746074676514
-46.0237731933594,7.20251750946045
-45.367374420166,12.9128761291504
-37.7969779968262,15.6709489822388
-47.5896606445312,9.9149808883667
-22.1763362884521,29.6864757537842
-29.3764724731445,26.5911350250244
-48.7850646972656,-3.30330014228821
-61.2381362915039,-28.1767234802246
-52.247673034668,5.53673458099365
-29.0346641540527,26.6949825286865
20.0715255737305,42.8792152404785
-33.4211769104004,25.2148723602295
-31.0171031951904,28.9424209594727
-59.2113723754883,9.10606479644775
-36.3615684509277,24.006196975708
-78.5063171386719,26.6349773406982
-72.0920562744141,16.6294555664062
-51.8987426757812,4.41336679458618
-7.63086462020874,103.084594726562
-7.1214656829834,96.8889617919922
-7.30386352539062,104.555946350098
-0.370184421539307,75.4401473999023
-5.86047554016113,92.8500213623047
-57.8605270385742,-11.2146425247192
-75.1560897827148,-85.9192123413086
-71.6045150756836,-90.2762069702148
-72.7967529296875,-94.7300186157227
-38.7449531555176,15.4623050689697
-36.1384696960449,16.2137107849121
-63.6975631713867,-41.0963172912598
-57.247688293457,-1.17315769195557
-9.20431613922119,43.8319969177246
-5.40744066238403,45.0442771911621
-8.97797584533691,44.3542938232422
31.8772048950195,129.175048828125
60.9239120483398,123.043182373047
30.8263130187988,129.466598510742
28.6026916503906,110.407585144043
-11.8575439453125,51.2029647827148
29.2632751464844,113.560264587402
88.2505187988281,65.8882522583008
29.9810066223145,118.286773681641
23.1377391815186,100.424926757812
27.5857849121094,134.909912109375
41.9295463562012,78.2648010253906
54.4419708251953,100.444641113281
46.7771911621094,131.920043945312
31.9966659545898,123.225646972656
30.0125331878662,123.910217285156
28.1023616790771,146.637222290039
37.007625579834,131.242050170898
29.3709888458252,108.872749328613
38.3020820617676,130.142349243164
4.12564659118652,73.9422912597656
27.8473415374756,153.2734375
24.9066677093506,141.749313354492
45.1368026733398,117.699821472168
23.6185550689697,124.596717834473
42.5963287353516,125.576469421387
33.399040222168,127.033149719238
25.5525779724121,112.742752075195
33.870361328125,111.544586181641
23.0573196411133,123.086959838867
60.0464134216309,130.930282592773
7.26117563247681,69.0275955200195
30.0637397766113,121.755699157715
34.1987075805664,123.124214172363
26.6650409698486,104.59383392334
55.4281463623047,125.143112182617
29.2049541473389,118.995208740234
26.5086879730225,137.481307983398
26.6313190460205,124.257591247559
16.5664005279541,93.9160690307617
25.8093185424805,114.125076293945
48.1096992492676,135.721298217773
49.4854125976562,137.44482421875
45.0452613830566,126.223320007324
27.0715923309326,131.695083618164
32.1388740539551,142.255828857422
56.2106513977051,141.447250366211
35.7982597351074,117.26131439209
25.9630451202393,137.081954956055
26.4269561767578,96.1591186523438
35.1741905212402,115.905700683594
15.8573541641235,171.971450805664
39.6493339538574,108.651435852051
33.2470054626465,141.296493530273
41.9956245422363,126.132934570312
13.7264089584351,94.1367111206055
41.9469757080078,124.792037963867
22.6453094482422,126.474128723145
36.5710487365723,137.659072875977
28.1866035461426,75.3173522949219
2.0997576713562,202.636825561523
-45.3127899169922,11.7535381317139
1.19726324081421,219.26594543457
-2.41564726829529,218.360336303711
-0.202953219413757,227.887191772461
0.513502776622772,227.951950073242
0.410806864500046,228.889205932617
-0.531152129173279,229.37353515625
-0.228247970342636,225.948852539062
-40.3360252380371,196.04963684082
-0.566797316074371,230.949264526367
-2.11896371841431,223.932830810547
12.3225173950195,176.687118530273
-1.83867132663727,212.907958984375
0.312501102685928,234.264663696289
1.91496706008911,229.302017211914
-0.844541192054749,232.38655090332
1.53728771209717,233.454849243164
3.41865038871765,229.918319702148
